157.3,0.669295
157.29,0.671753
157.28,0.67421
157.27,0.676667
157.26,0.679124
157.25,0.681581
157.24,0.684038
157.23,0.686494
157.22,0.68895
157.21,0.691407
157.2,0.693863
157.19,0.696319
157.18,0.698774
157.17,0.70123
157.16,0.703685
157.15,0.706141
157.14,0.708596
157.13,0.711051
157.12,0.713505
157.11,0.71596
157.1,0.718414
157.09,0.720869
157.08,0.723323
157.07,0.725777
157.06,0.728231
157.05,0.730684
157.04,0.733138
157.03,0.735591
157.02,0.738044
157.01,0.740497
157,0.74295
156.99,0.745403
156.98,0.747855
156.97,0.750308
156.96,0.75276
156.95,0.755212
156.94,0.757664
156.93,0.760116
156.92,0.762567
156.91,0.765019
156.9,0.76747
156.89,0.769921
156.88,0.772372
156.87,0.774823
156.86,0.777274
156.85,0.779724
156.84,0.782174
156.83,0.784624
156.82,0.787074
156.81,0.789524
156.8,0.791974
156.79,0.794423
156.78,0.796873
156.77,0.799322
156.76,0.801771
156.75,0.80422
156.74,0.806669
156.73,0.809117
156.72,0.811566
156.71,0.814014
156.7,0.816462
156.69,0.81891
156.68,0.821358
156.67,0.823805
156.66,0.826253
156.65,0.8287
156.64,0.831147
156.63,0.833594
156.62,0.836041
156.61,0.838488
156.6,0.840934
156.59,0.84338
156.58,0.845827
156.57,0.848273
156.56,0.850718
156.55,0.853164
156.54,0.85561
156.53,0.858055
156.52,0.8605
156.51,0.862945
156.5,0.86539
156.49,0.867835
156.48,0.87028
156.47,0.872724
156.46,0.875168
156.45,0.877612
156.44,0.880056
156.43,0.8825
156.42,0.884944
156.41,0.887387
156.4,0.88983
156.39,0.892274
156.38,0.894717
156.37,0.897159
156.36,0.899602
156.35,0.902045
156.34,0.904487
156.33,0.906929
156.32,0.909371
156.31,0.911813
156.3,0.914255
156.29,0.916696
156.28,0.919138
156.27,0.921579
156.26,0.92402
156.25,0.926461
156.24,0.928902
156.23,0.931342
156.22,0.933783
156.21,0.936223
156.2,0.938663
156.19,0.941103
156.18,0.943543
156.17,0.945982
156.16,0.948422
156.15,0.950861
156.14,0.9533
156.13,0.955739
156.12,0.958178
156.11,0.960617
156.1,0.963055
156.09,0.965494
156.08,0.967932
156.07,0.97037
156.06,0.972808
156.05,0.975245
156.04,0.977683
156.03,0.98012
156.02,0.982558
156.01,0.984995
156,0.987432
155.99,0.989868
155.98,0.992305
155.97,0.994741
155.96,0.997178
155.95,0.999614
155.94,1.00205
155.93,1.00449
155.92,1.00692
155.91,1.00936
155.9,1.01179
155.89,1.01423
155.88,1.01666
155.87,1.0191
155.86,1.02153
155.85,1.02397
155.84,1.0264
155.83,1.02883
155.82,1.03127
155.81,1.0337
155.8,1.03614
155.79,1.03857
155.78,1.041
155.77,1.04344
155.76,1.04587
155.75,1.0483
155.74,1.05073
155.73,1.05317
155.72,1.0556
155.71,1.05803
155.7,1.06046
155.69,1.0629
155.68,1.06533
155.67,1.06776
155.66,1.07019
155.65,1.07262
155.64,1.07505
155.63,1.07748
155.62,1.07992
155.61,1.08235
155.6,1.08478
155.59,1.08721
155.58,1.08964
155.57,1.09207
155.56,1.0945
155.55,1.09693
155.54,1.09936
155.53,1.10179
155.52,1.10421
155.51,1.10664
155.5,1.10907
155.49,1.1115
155.48,1.11393
155.47,1.11636
155.46,1.11879
155.45,1.12121
155.44,1.12364
155.43,1.12607
155.42,1.1285
155.41,1.13093
155.4,1.13335
155.39,1.13578
155.38,1.13821
155.37,1.14063
155.36,1.14306
155.35,1.14549
155.34,1.14791
155.33,1.15034
155.32,1.15277
155.31,1.15519
155.3,1.15762
155.29,1.16004
155.28,1.16247
155.27,1.16489
155.26,1.16732
155.25,1.16974
155.24,1.17217
155.23,1.17459
155.22,1.17702
155.21,1.17944
155.2,1.18186
155.19,1.18429
155.18,1.18671
155.17,1.18914
155.16,1.19156
155.15,1.19398
155.14,1.19641
155.13,1.19883
155.12,1.20125
155.11,1.20367
155.1,1.2061
155.09,1.20852
155.08,1.21094
155.07,1.21336
155.06,1.21579
155.05,1.21821
155.04,1.22063
155.03,1.22305
155.02,1.22547
155.01,1.22789
155,1.23031
154.99,1.23273
154.98,1.23515
154.97,1.23757
154.96,1.23999
154.95,1.24241
154.94,1.24483
154.93,1.24725
154.92,1.24967
154.91,1.25209
154.9,1.25451
154.89,1.25693
154.88,1.25935
154.87,1.26177
154.86,1.26419
154.85,1.26661
154.84,1.26902
154.83,1.27144
154.82,1.27386
154.81,1.27628
154.8,1.2787
154.79,1.28111
154.78,1.28353
154.77,1.28595
154.76,1.28837
154.75,1.29078
154.74,1.2932
154.73,1.29562
154.72,1.29803
154.71,1.30045
154.7,1.30286
154.69,1.30528
154.68,1.3077
154.67,1.31011
154.66,1.31253
154.65,1.31494
154.64,1.31736
154.63,1.31977
154.62,1.32219
154.61,1.3246
154.6,1.32702
154.59,1.32943
154.58,1.33184
154.57,1.33426
154.56,1.33667
154.55,1.33908
154.54,1.3415
154.53,1.34391
154.52,1.34632
154.51,1.34874
154.5,1.35115
154.49,1.35356
154.48,1.35598
154.47,1.35839
154.46,1.3608
154.45,1.36321
154.44,1.36562
154.43,1.36804
154.42,1.37045
154.41,1.37286
154.4,1.37527
154.39,1.37768
154.38,1.38009
154.37,1.3825
154.36,1.38491
154.35,1.38732
154.34,1.38973
154.33,1.39214
154.32,1.39455
154.31,1.39696
154.3,1.39937
154.29,1.40178
154.28,1.40419
154.27,1.4066
154.26,1.40901
154.25,1.41142
154.24,1.41383
154.23,1.41623
154.22,1.41864
154.21,1.42105
154.2,1.42346
154.19,1.42587
154.18,1.42827
154.17,1.43068
154.16,1.43309
154.15,1.4355
154.14,1.4379
154.13,1.44031
154.12,1.44272
154.11,1.44512
154.1,1.44753
154.09,1.44994
154.08,1.45234
154.07,1.45475
154.06,1.45715
154.05,1.45956
154.04,1.46196
154.03,1.46437
154.02,1.46677
154.01,1.46918
154,1.47158
153.99,1.47399
153.98,1.47639
153.97,1.4788
153.96,1.4812
153.95,1.48361
153.94,1.48601
153.93,1.48841
153.92,1.49082
153.91,1.49322
153.9,1.49562
153.89,1.49803
153.88,1.50043
153.87,1.50283
153.86,1.50523
153.85,1.50764
153.84,1.51004
153.83,1.51244
153.82,1.51484
153.81,1.51724
153.8,1.51964
153.79,1.52205
153.78,1.52445
153.77,1.52685
153.76,1.52925
153.75,1.53165
153.74,1.53405
153.73,1.53645
153.72,1.53885
153.71,1.54125
153.7,1.54365
153.69,1.54605
153.68,1.54845
153.67,1.55085
153.66,1.55325
153.65,1.55565
153.64,1.55805
153.63,1.56044
153.62,1.56284
153.61,1.56524
153.6,1.56764
153.59,1.57004
153.58,1.57244
153.57,1.57483
153.56,1.57723
153.55,1.57963
153.54,1.58203
153.53,1.58442
153.52,1.58682
153.51,1.58922
153.5,1.59161
153.49,1.59401
153.48,1.59641
153.47,1.5988
153.46,1.6012
153.45,1.60359
153.44,1.60599
153.43,1.60838
153.42,1.61078
153.41,1.61318
153.4,1.61557
153.39,1.61796
153.38,1.62036
153.37,1.62275
153.36,1.62515
153.35,1.62754
153.34,1.62994
153.33,1.63233
153.32,1.63472
153.31,1.63712
153.3,1.63951
153.29,1.6419
153.28,1.6443
153.27,1.64669
153.26,1.64908
153.25,1.65148
153.24,1.65387
153.23,1.65626
153.22,1.65865
153.21,1.66104
153.2,1.66344
153.19,1.66583
153.18,1.66822
153.17,1.67061
153.16,1.673
153.15,1.67539
153.14,1.67778
153.13,1.68017
153.12,1.68256
153.11,1.68495
153.1,1.68734
153.09,1.68973
153.08,1.69212
153.07,1.69451
153.06,1.6969
153.05,1.69929
153.04,1.70168
153.03,1.70407
153.02,1.70646
153.01,1.70885
153,1.71124
152.99,1.71362
152.98,1.71601
152.97,1.7184
152.96,1.72079
152.95,1.72318
152.94,1.72556
152.93,1.72795
152.92,1.73034
152.91,1.73272
152.9,1.73511
152.89,1.7375
152.88,1.73988
152.87,1.74227
152.86,1.74466
152.85,1.74704
152.84,1.74943
152.83,1.75181
152.82,1.7542
152.81,1.75659
152.8,1.75897
152.79,1.76136
152.78,1.76374
152.77,1.76613
152.76,1.76851
152.75,1.77089
152.74,1.77328
152.73,1.77566
152.72,1.77805
152.71,1.78043
152.7,1.78281
152.69,1.7852
152.68,1.78758
152.67,1.78996
152.66,1.79235
152.65,1.79473
152.64,1.79711
152.63,1.79949
152.62,1.80188
152.61,1.80426
152.6,1.80664
152.59,1.80902
152.58,1.8114
152.57,1.81379
152.56,1.81617
152.55,1.81855
152.54,1.82093
152.53,1.82331
152.52,1.82569
152.51,1.82807
152.5,1.83045
152.49,1.83283
152.48,1.83521
152.47,1.83759
152.46,1.83997
152.45,1.84235
152.44,1.84473
152.43,1.84711
152.42,1.84949
152.41,1.85187
152.4,1.85425
152.39,1.85662
152.38,1.859
152.37,1.86138
152.36,1.86376
152.35,1.86614
152.34,1.86851
152.33,1.87089
152.32,1.87327
152.31,1.87565
152.3,1.87802
152.29,1.8804
152.28,1.88278
152.27,1.88515
152.26,1.88753
152.25,1.88991
152.24,1.89228
152.23,1.89466
152.22,1.89703
152.21,1.89941
152.2,1.90178
152.19,1.90416
152.18,1.90653
152.17,1.90891
152.16,1.91128
152.15,1.91366
152.14,1.91603
152.13,1.91841
152.12,1.92078
152.11,1.92316
152.1,1.92553
152.09,1.9279
152.08,1.93028
152.07,1.93265
152.06,1.93502
152.05,1.9374
152.04,1.93977
152.03,1.94214
152.02,1.94451
152.01,1.94689
152,1.94926
151.99,1.95163
151.98,1.954
151.97,1.95637
151.96,1.95874
151.95,1.96112
151.94,1.96349
151.93,1.96586
151.92,1.96823
151.91,1.9706
151.9,1.97297
151.89,1.97534
151.88,1.97771
151.87,1.98008
151.86,1.98245
151.85,1.98482
151.84,1.98719
151.83,1.98956
151.82,1.99193
151.81,1.9943
151.8,1.99667
151.79,1.99903
151.78,2.0014
151.77,2.00377
151.76,2.00614
151.75,2.00851
151.74,2.01088
151.73,2.01324
151.72,2.01561
151.71,2.01798
151.7,2.02035
151.69,2.02271
151.68,2.02508
151.67,2.02745
151.66,2.02981
151.65,2.03218
151.64,2.03454
151.63,2.03691
151.62,2.03928
151.61,2.04164
151.6,2.04401
151.59,2.04637
151.58,2.04874
151.57,2.0511
151.56,2.05347
151.55,2.05583
151.54,2.0582
151.53,2.06056
151.52,2.06293
151.51,2.06529
151.5,2.06765
151.49,2.07002
151.48,2.07238
151.47,2.07475
151.46,2.07711
151.45,2.07947
151.44,2.08183
151.43,2.0842
151.42,2.08656
151.41,2.08892
151.4,2.09128
151.39,2.09365
151.38,2.09601
151.37,2.09837
151.36,2.10073
151.35,2.10309
151.34,2.10545
151.33,2.10782
151.32,2.11018
151.31,2.11254
151.3,2.1149
151.29,2.11726
151.28,2.11962
151.27,2.12198
151.26,2.12434
151.25,2.1267
151.24,2.12906
151.23,2.13142
151.22,2.13378
151.21,2.13614
151.2,2.1385
151.19,2.14085
151.18,2.14321
151.17,2.14557
151.16,2.14793
151.15,2.15029
151.14,2.15265
151.13,2.155
151.12,2.15736
151.11,2.15972
151.1,2.16208
151.09,2.16443
151.08,2.16679
151.07,2.16915
151.06,2.1715
151.05,2.17386
151.04,2.17622
151.03,2.17857
151.02,2.18093
151.01,2.18328
151,2.18564
150.99,2.188
150.98,2.19035
150.97,2.19271
150.96,2.19506
150.95,2.19742
150.94,2.19977
150.93,2.20213
150.92,2.20448
150.91,2.20683
150.9,2.20919
150.89,2.21154
150.88,2.2139
150.87,2.21625
150.86,2.2186
150.85,2.22096
150.84,2.22331
150.83,2.22566
150.82,2.22801
150.81,2.23037
150.8,2.23272
150.79,2.23507
150.78,2.23742
150.77,2.23978
150.76,2.24213
150.75,2.24448
150.74,2.24683
150.73,2.24918
150.72,2.25153
150.71,2.25388
150.7,2.25623
150.69,2.25858
150.68,2.26093
150.67,2.26328
150.66,2.26563
150.65,2.26798
150.64,2.27033
150.63,2.27268
150.62,2.27503
150.61,2.27738
150.6,2.27973
150.59,2.28208
150.58,2.28443
150.57,2.28678
150.56,2.28913
150.55,2.29147
150.54,2.29382
150.53,2.29617
150.52,2.29852
150.51,2.30087
150.5,2.30321
150.49,2.30556
150.48,2.30791
150.47,2.31025
150.46,2.3126
150.45,2.31495
150.44,2.31729
150.43,2.31964
150.42,2.32199
150.41,2.32433
150.4,2.32668
150.39,2.32902
150.38,2.33137
150.37,2.33371
150.36,2.33606
150.35,2.3384
150.34,2.34075
150.33,2.34309
150.32,2.34544
150.31,2.34778
150.3,2.35013
150.29,2.35247
150.28,2.35481
150.27,2.35716
150.26,2.3595
150.25,2.36184
150.24,2.36419
150.23,2.36653
150.22,2.36887
150.21,2.37122
150.2,2.37356
150.19,2.3759
150.18,2.37824
150.17,2.38058
150.16,2.38293
150.15,2.38527
150.14,2.38761
150.13,2.38995
150.12,2.39229
150.11,2.39463
150.1,2.39697
150.09,2.39931
150.08,2.40165
150.07,2.404
150.06,2.40634
150.05,2.40868
150.04,2.41101
150.03,2.41335
150.02,2.41569
150.01,2.41803
150,2.42037
149.99,2.42271
149.98,2.42505
149.97,2.42739
149.96,2.42973
149.95,2.43207
149.94,2.4344
149.93,2.43674
149.92,2.43908
149.91,2.44142
149.9,2.44375
149.89,2.44609
149.88,2.44843
149.87,2.45077
149.86,2.4531
149.85,2.45544
149.84,2.45778
149.83,2.46011
149.82,2.46245
149.81,2.46478
149.8,2.46712
149.79,2.46946
149.78,2.47179
149.77,2.47413
149.76,2.47646
149.75,2.4788
149.74,2.48113
149.73,2.48347
149.72,2.4858
149.71,2.48813
149.7,2.49047
149.69,2.4928
149.68,2.49514
149.67,2.49747
149.66,2.4998
149.65,2.50214
149.64,2.50447
149.63,2.5068
149.62,2.50914
149.61,2.51147
149.6,2.5138
149.59,2.51613
149.58,2.51847
149.57,2.5208
149.56,2.52313
149.55,2.52546
149.54,2.52779
149.53,2.53012
149.52,2.53245
149.51,2.53479
149.5,2.53712
149.49,2.53945
149.48,2.54178
149.47,2.54411
149.46,2.54644
149.45,2.54877
149.44,2.5511
149.43,2.55343
149.42,2.55576
149.41,2.55809
149.4,2.56042
149.39,2.56274
149.38,2.56507
149.37,2.5674
149.36,2.56973
149.35,2.57206
149.34,2.57439
149.33,2.57671
149.32,2.57904
149.31,2.58137
149.3,2.5837
149.29,2.58603
149.28,2.58835
149.27,2.59068
149.26,2.59301
149.25,2.59533
149.24,2.59766
149.23,2.59999
149.22,2.60231
149.21,2.60464
149.2,2.60696
149.19,2.60929
149.18,2.61161
149.17,2.61394
149.16,2.61626
149.15,2.61859
149.14,2.62091
149.13,2.62324
149.12,2.62556
149.11,2.62789
149.1,2.63021
149.09,2.63254
149.08,2.63486
149.07,2.63718
149.06,2.63951
149.05,2.64183
149.04,2.64415
149.03,2.64648
149.02,2.6488
149.01,2.65112
149,2.65344
148.99,2.65577
148.98,2.65809
148.97,2.66041
148.96,2.66273
148.95,2.66505
148.94,2.66738
148.93,2.6697
148.92,2.67202
148.91,2.67434
148.9,2.67666
148.89,2.67898
148.88,2.6813
148.87,2.68362
148.86,2.68594
148.85,2.68826
148.84,2.69058
148.83,2.6929
148.82,2.69522
148.81,2.69754
148.8,2.69986
148.79,2.70218
148.78,2.7045
148.77,2.70682
148.76,2.70913
148.75,2.71145
148.74,2.71377
148.73,2.71609
148.72,2.71841
148.71,2.72072
148.7,2.72304
148.69,2.72536
148.68,2.72768
148.67,2.72999
148.66,2.73231
148.65,2.73463
148.64,2.73694
148.63,2.73926
148.62,2.74157
148.61,2.74389
148.6,2.74621
148.59,2.74852
148.58,2.75084
148.57,2.75315
148.56,2.75547
148.55,2.75778
148.54,2.7601
148.53,2.76241
148.52,2.76473
148.51,2.76704
148.5,2.76935
148.49,2.77167
148.48,2.77398
148.47,2.7763
148.46,2.77861
148.45,2.78092
148.44,2.78324
148.43,2.78555
148.42,2.78786
148.41,2.79017
148.4,2.79249
148.39,2.7948
148.38,2.79711
148.37,2.79942
148.36,2.80173
148.35,2.80405
148.34,2.80636
148.33,2.80867
148.32,2.81098
148.31,2.81329
148.3,2.8156
148.29,2.81791
148.28,2.82022
148.27,2.82253
148.26,2.82484
148.25,2.82715
148.24,2.82946
148.23,2.83177
148.22,2.83408
148.21,2.83639
148.2,2.8387
148.19,2.84101
148.18,2.84332
148.17,2.84563
148.16,2.84793
148.15,2.85024
148.14,2.85255
148.13,2.85486
148.12,2.85717
148.11,2.85947
148.1,2.86178
148.09,2.86409
148.08,2.8664
148.07,2.8687
148.06,2.87101
148.05,2.87332
148.04,2.87562
148.03,2.87793
148.02,2.88023
148.01,2.88254
148,2.88485
147.99,2.88715
147.98,2.88946
147.97,2.89176
147.96,2.89407
147.95,2.89637
147.94,2.89868
147.93,2.90098
147.92,2.90329
147.91,2.90559
147.9,2.90789
147.89,2.9102
147.88,2.9125
147.87,2.9148
147.86,2.91711
147.85,2.91941
147.84,2.92171
147.83,2.92402
147.82,2.92632
147.81,2.92862
147.8,2.93092
147.79,2.93323
147.78,2.93553
147.77,2.93783
147.76,2.94013
147.75,2.94243
147.74,2.94474
147.73,2.94704
147.72,2.94934
147.71,2.95164
147.7,2.95394
147.69,2.95624
147.68,2.95854
147.67,2.96084
147.66,2.96314
147.65,2.96544
147.64,2.96774
147.63,2.97004
147.62,2.97234
147.61,2.97464
147.6,2.97694
147.59,2.97923
147.58,2.98153
147.57,2.98383
147.56,2.98613
147.55,2.98843
147.54,2.99073
147.53,2.99302
147.52,2.99532
147.51,2.99762
147.5,2.99992
147.49,3.00221
147.48,3.00451
147.47,3.00681
147.46,3.0091
147.45,3.0114
147.44,3.0137
147.43,3.01599
147.42,3.01829
147.41,3.02058
147.4,3.02288
147.39,3.02518
147.38,3.02747
147.37,3.02977
147.36,3.03206
147.35,3.03436
147.34,3.03665
147.33,3.03894
147.32,3.04124
147.31,3.04353
147.3,3.04583
147.29,3.04812
147.28,3.05041
147.27,3.05271
147.26,3.055
147.25,3.05729
147.24,3.05959
147.23,3.06188
147.22,3.06417
147.21,3.06646
147.2,3.06876
147.19,3.07105
147.18,3.07334
147.17,3.07563
147.16,3.07792
147.15,3.08022
147.14,3.08251
147.13,3.0848
147.12,3.08709
147.11,3.08938
147.1,3.09167
147.09,3.09396
147.08,3.09625
147.07,3.09854
147.06,3.10083
147.05,3.10312
147.04,3.10541
147.03,3.1077
147.02,3.10999
147.01,3.11228
147,3.11457
146.99,3.11685
146.98,3.11914
146.97,3.12143
146.96,3.12372
146.95,3.12601
146.94,3.1283
146.93,3.13058
146.92,3.13287
146.91,3.13516
146.9,3.13744
146.89,3.13973
146.88,3.14202
146.87,3.14431
146.86,3.14659
146.85,3.14888
146.84,3.15116
146.83,3.15345
146.82,3.15574
146.81,3.15802
146.8,3.16031
146.79,3.16259
146.78,3.16488
146.77,3.16716
146.76,3.16945
146.75,3.17173
146.74,3.17402
146.73,3.1763
146.72,3.17858
146.71,3.18087
146.7,3.18315
146.69,3.18544
146.68,3.18772
146.67,3.19
146.66,3.19229
146.65,3.19457
146.64,3.19685
146.63,3.19913
146.62,3.20142
146.61,3.2037
146.6,3.20598
146.59,3.20826
146.58,3.21054
146.57,3.21283
146.56,3.21511
146.55,3.21739
146.54,3.21967
146.53,3.22195
146.52,3.22423
146.51,3.22651
146.5,3.22879
146.49,3.23107
146.48,3.23335
146.47,3.23563
146.46,3.23791
146.45,3.24019
146.44,3.24247
146.43,3.24475
146.42,3.24703
146.41,3.24931
146.4,3.25159
146.39,3.25386
146.38,3.25614
146.37,3.25842
146.36,3.2607
146.35,3.26298
146.34,3.26525
146.33,3.26753
146.32,3.26981
146.31,3.27209
146.3,3.27436
146.29,3.27664
146.28,3.27892
146.27,3.28119
146.26,3.28347
146.25,3.28575
146.24,3.28802
146.23,3.2903
146.22,3.29257
146.21,3.29485
146.2,3.29712
146.19,3.2994
146.18,3.30167
146.17,3.30395
146.16,3.30622
146.15,3.3085
146.14,3.31077
146.13,3.31305
146.12,3.31532
146.11,3.31759
146.1,3.31987
146.09,3.32214
146.08,3.32441
146.07,3.32669
146.06,3.32896
146.05,3.33123
146.04,3.3335
146.03,3.33578
146.02,3.33805
146.01,3.34032
146,3.34259
145.99,3.34487
145.98,3.34714
145.97,3.34941
145.96,3.35168
145.95,3.35395
145.94,3.35622
145.93,3.35849
145.92,3.36076
145.91,3.36303
145.9,3.3653
145.89,3.36757
145.88,3.36984
145.87,3.37211
145.86,3.37438
145.85,3.37665
145.84,3.37892
145.83,3.38119
145.82,3.38346
145.81,3.38573
145.8,3.38799
145.79,3.39026
145.78,3.39253
145.77,3.3948
145.76,3.39707
145.75,3.39933
145.74,3.4016
145.73,3.40387
145.72,3.40614
145.71,3.4084
145.7,3.41067
145.69,3.41294
145.68,3.4152
145.67,3.41747
145.66,3.41974
145.65,3.422
145.64,3.42427
145.63,3.42653
145.62,3.4288
145.61,3.43106
145.6,3.43333
145.59,3.43559
145.58,3.43786
145.57,3.44012
145.56,3.44239
145.55,3.44465
145.54,3.44691
145.53,3.44918
145.52,3.45144
145.51,3.45371
145.5,3.45597
145.49,3.45823
145.48,3.4605
145.47,3.46276
145.46,3.46502
145.45,3.46728
145.44,3.46955
145.43,3.47181
145.42,3.47407
145.41,3.47633
145.4,3.47859
145.39,3.48085
145.38,3.48312
145.37,3.48538
145.36,3.48764
145.35,3.4899
145.34,3.49216
145.33,3.49442
145.32,3.49668
145.31,3.49894
145.3,3.5012
145.29,3.50346
145.28,3.50572
145.27,3.50798
145.26,3.51024
145.25,3.5125
145.24,3.51476
145.23,3.51701
145.22,3.51927
145.21,3.52153
145.2,3.52379
145.19,3.52605
145.18,3.52831
145.17,3.53056
145.16,3.53282
145.15,3.53508
145.14,3.53734
145.13,3.53959
145.12,3.54185
145.11,3.54411
145.1,3.54636
145.09,3.54862
145.08,3.55088
145.07,3.55313
145.06,3.55539
145.05,3.55764
145.04,3.5599
145.03,3.56215
145.02,3.56441
145.01,3.56666
145,3.56892
144.99,3.57117
144.98,3.57343
144.97,3.57568
144.96,3.57794
144.95,3.58019
144.94,3.58244
144.93,3.5847
144.92,3.58695
144.91,3.5892
144.9,3.59146
144.89,3.59371
144.88,3.59596
144.87,3.59821
144.86,3.60047
144.85,3.60272
144.84,3.60497
144.83,3.60722
144.82,3.60947
144.81,3.61173
144.8,3.61398
144.79,3.61623
144.78,3.61848
144.77,3.62073
144.76,3.62298
144.75,3.62523
144.74,3.62748
144.73,3.62973
144.72,3.63198
144.71,3.63423
144.7,3.63648
144.69,3.63873
144.68,3.64098
144.67,3.64323
144.66,3.64548
144.65,3.64773
144.64,3.64998
144.63,3.65222
144.62,3.65447
144.61,3.65672
144.6,3.65897
144.59,3.66122
144.58,3.66346
144.57,3.66571
144.56,3.66796
144.55,3.67021
144.54,3.67245
144.53,3.6747
144.52,3.67695
144.51,3.67919
144.5,3.68144
144.49,3.68368
144.48,3.68593
144.47,3.68818
144.46,3.69042
144.45,3.69267
144.44,3.69491
